work_id	stationer_entries_in_register
744	"Aug 16, 1655: Entered to Humphrey Moseley and Thomas Dring (1): ""A Tragedy with Annotac<i>i</i>ons by Robert Baron Esq<sup>r</sup>."""
745	None
746	None
747	"Jul 9, 1653: Entered to Humphrey Moseley: ""a Play called the Gentleman of Venice Written by Iames Shirley."""
748	None
749	None
750	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... The passionate Louer ... [1<sup>st</sup>. & 2<sup>d</sup>. parts. <i>added</i>] by M<sup>r</sup> Carlile""."
751	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... The passionate Louer ... [1<sup>st</sup>. & 2<sup>d</sup>. parts. <i>added</i>] by M<sup>r</sup> Carlile""."
752	"Sep 9, 1653: Entered to Humphrey Moseley: ""several Playes following. ... The Polititian, by Iames Shirley."""
753	None
754	None
755	"Oct 21, 1595: Entered to Thomas Gosson: ""a Ballad called kemps I [<i>sic</i>] newe Iygge betwixt, a souldio<sup>r</sup> and a Miser and Sym the clown"". (Possibly the droll <i>Singing Simpkin</i>.)"
756	None
757	None
758	"Sep 9, 1653: Entered to Humphrey Moseley: ""the severall Playes following. ... Alexius the Chast Gallant or. The Bashfull Lover. ... by Phill: Massinger."" (Since Alexius is not a character in this play, the first part of the title may refer to another text.)"
759	"Sep 9, 1653: Entered to Humphrey Moseley: ""the severall Playes following. ... The Citie honest man, or y<sup>e</sup> Guardian. ... by Phill: Massinger."" (Greg: since the first part of the title does not apply to this play, it ""must be supposed to refer to another piece"".).<br />Jun 29, 1660: Entered to Humphrey Moseley: ""the severall Plays following. ... The Gardian. ... by Phillip Massinger."" (Greg: ""Probably a mistake for the <i>City Honest Man</i> of 1653"".)"
760	"Sep 9, 1653: Entered to Humphrey Moseley: ""the severall Playes following. ... A Very Woman, or y<sup>e</sup> Womans Plot. ... by Phill: Massinger."" (The second part of this entry may refer to another text.)"
761	"Oct 22, 1655: Entered to Richard Rogers and William Lee (3): ""a book entituled The Carelesse Shepheardesse A pastorall by Thomas Gough M<sup>r</sup>. of Arts, w<sup>th</sup> a Catalogue of all such Plaies as eu<i>er</i> were printed""."
762	"Oct 22, 1655: Entered to Gabriel Bedell and Thomas Collins (1): ""a booke entituled The Hectors or the false Challenge, a Comedy newly written""."
763	"Aug 27, 1656: Entered to Henry Herringman: ""a Maske called The Siege of Rhodes made a representac<i>i</i>on by the Art of Prospetiue in Scenes and the Story sung in recitative Musicke by S<sup>r</sup> Will[ia]m Davenant. acted at y<sup>e</sup> back p<i>ar</i>t of Rutland house at y<sup>e</sup> vpper end of Aldersgatestreet."""
764	None
765	None
766	None
767	None
768	None
769	None
770	"Sep 9, 1656: Entered to Henry Herringman: ""a booke entituled The First Dayes Entertainm<sup>t</sup> at Rutland Howse, by Declamations and Musicke after y<sup>e</sup> ma<i>n</i>ner of the ancients. by S<sup>r</sup>. W<sup>m</sup> Davenant."""
771	"Sep 29, 1656: Entered to William Godbid: ""a booke entituled The Obstinate Lady by A. C."""
772	"Nov 20, 1656: Entered to Randall Taylor: ""a Comedy called The Queens Exchange Acted with generall Applause by y<sup>e</sup> Blackfry<sup>rs</sup>. by his Majesties Servants written by M<sup>r</sup> Rich: Brome."""
773	"Apr 21, 1657: Entered to Thomas Wilson (2): ""a booke called The Walkes of Islington and Hogsdon with the Humors of Woodstreet Compter, a Comedy as it was Acted at the Red bull in S<sup>t</sup> Iohns Street. written by Thomas Iordan, Gent<i>leman</i>."""
774	"Jun 16, 1657: Entered to Edward Archer: ""a booke called The false Favourite disgraced And the reward of Loyalty a TragiComedy never acted. salvo jure cujuscunq<i>ue</i>."""
775	None
776	None
777	None
778	"Sep 9, 1653: Entered to Humphrey Moseley: ""the severall Playes following. ... No Witt, no helpe like a Woman ... M<sup>r</sup>. Tho: Midleton."""
779	"Sep 9, 1653: Entered to Humphrey Moseley: ""the severall Playes following. ... The Discreet Louer, or the Foole would bee a Fauourite. by ... Lod: Carlel."""
780	"Sep 9, 1653: Entered to Humphrey Moseley: ""the severall Playes following. ... Osman, the Great Turke, or The Noble seruant. ... by ... Lod: Carlel."""
781	"Sep 9, 1653: Entered to Humphrey Moseley: ""the severall Playes following. ... More Dissemblers besides Women. ... M<sup>r</sup>. Tho: Midleton."""
782	"Sep 9, 1653: Entered to Humphrey Moseley: ""the severall Playes following. ... A right Woman, or Women beware of Women. ... M<sup>r</sup>. Tho: Midleton."""
783	"Apr 24, 1657: Entered to Stephen and Thomas Lewis: ""a booke called Orgula or the ffatall Error A Tragedy composed by Leo: Willan Esq<sup>r</sup>."""
784	"Jan 7, 1658: Entered to Samuel Speed: ""a booke called The Old Couple a Comedy by Thomas May Esq<sup>r</sup>."""
785	"May 21, 1658: Entered to Edward Blackmore: ""a booke called The Witch of Edmonton a TragiComedy by Will: Rowley &c."""
786	None
787	"Nov 30, 1658: Entered to Henry Herringman: ""a booke called The Cruelty of y<sup>e</sup> Spaniards in Peru Exprest by Instrumentall and vocall musicke & by y<sup>e</sup> Art of Prospetiue in Scenes &c represented dayly at y<sup>e</sup> Cockpit in Drury lane. by S<sup>r</sup> Will<i>ia</i>m Davenant."""
788	None
789	None
790	None
791	None
792	None
793	None
794	None
795	None
796	"May 4, 1657: Entered to William Godbid: ""a famous Italian Play entituled Trappolin by S<sup>r</sup> Aston Cockaine."""
797	"Sep 27, 1658: Entered to Thomas Dring (1): ""a booke called The Shephards Paradice written by a Person of Honour & privately acted by the Queenes Ma<sup>tie</sup>. & Ladyes of Hono<sup>r</sup>."""
798	"Jan 20, 1659: Entered to Henry Herringman: ""a booke called The History of S<sup>r</sup> Francis Drake Exprest by Instrumentall & Vocall Musick by Art of Perspective in Scenes &c y<sup>e</sup> ffirst parte by S<sup>r</sup> Will: Davenant."""
799	"Jan 28, 1659: Entered to Simon Miller: ""a booke called The London Chaunticleres a Witty Comedy &c."""
800	None
801	"Sep 14, 1657: Entered to Francis Grove: ""a booke called The Pleasant History of the Blind Begger of Bednall Greene declaring his life and Death, &c."" (This entry probably relates to a chapbook; the character's death is not addressed in the play.)"
802	None
803	None
804	None
805	None
806	"Aug 4, 1640: Entered to Andrew Crooke (1): ""six Playes viz<sup>t</sup>. ... The English Moore or mock Marriage by M<sup>r</sup>. Rich: Broome""."
807	"Aug 4, 1640: Entered to Andrew Crooke (1): ""six Playes viz<sup>t</sup>. ... The love sick Co<sup>rt</sup>. ... by M<sup>r</sup>. Rich: Broome""."
808	"Aug 4, 1640: Entered to Andrew Crooke (1): ""six Playes viz<sup>t</sup>. ... The Covent Garden. ... by M<sup>r</sup>. Rich: Broome""."
809	"Aug 4, 1640: Entered to Andrew Crooke (1): ""six Playes viz<sup>t</sup>. ... A new Academy or Exchange. ... by M<sup>r</sup>. Rich: Broome""."
810	None
811	None
812	"Nov 8, 1659: Entered to John Starkey: ""a booke called Aminta the famous Pastorall written in Italian and Translated into English by Iohn Dancer. w<sup>th</sup> other ingenious Poems."""
813	"May 19, 1660: Entered to John Bellinger: ""a booke called The Tragedy of Andromana or the fatall & deserved end of Disloyalty and Ambition by Iam: Shirley."""
814	None
814.5	None
1001	"Jul 31, 1581: Entered to John Wolfe: ""Aphoclis [<i>sic</i>] Antigone, Thoma Watsono interprete""."
1002	None
1003	None
1004	None
1005	"Feb 23, 1603: Entered to Edward Blount: ""A booke called. Nero Tragedia nova Matheo Gwyn medec' D<i>o</i>c<i>t</i>ore Colegij divi Iohn<i>n</i>is precursoris apud Oxonienses socio Collecta"".<br />Sep 4, 1626: Transferred from John Budge to Robert Allott: ""The Tragedye of Nero.""<br />Jul 1, 1637: Transferred from widow of Robert Allott to John Legat (2) and Andrew Crooke (1): ""saluo Iure cuiuscunq<i>ue</i> ... Tragedy Næro latyn."""
1006	None
1007	None
1008	"Apr 18, 1615: Entered to Walter Burre: ""Ignoramus Com&aelig;dia provt Cantabrigie acta fuit coram Iacobo sereniss: potentiss: mag&aelig; Brtani&aelig; rege"".<br />Jul 3, 1630: Transferred from the widow of Walter Burre to John Spencer: ""Ignoramus.""<br />Jul 20, 1630: Entered to Godfrey Emerson and John Spencer: ""The Comodie Called Ignoramus.""<br />Apr 2, 1631: Transferred from John Spencer to Godfrey Emerson: ""the Moyitye of the Coppie of Ignoramus"".<br />May 29, 1655: Transferred from Godfrey Emerson to Andrew Crooke (1): ""The comedie called Ignoramus.""<br />Feb 16, 1659: Transferred from Andrew Crooke (1) to John Redmayne: ""Ignoramus a Comedy."""
1009	"Feb 9, 1631: Entered to Robert Milbourne: ""A Comedy in Lattyn Called Pedantius""."
1010	"Sep 28, 1631: Entered to Richard Thrale: ""a Play called ffraus honesta""."
1011	"May 9, 1632: Entered to Andrew Crooke (1): ""a Tragedy in Latyn called Roxana &c""."
1012	None
1013	"Apr 17, 1634: Entered to John Spencer: ""a booke called Bellum gramaticale &c by M<sup>r</sup>. Spense""."
1014	"Jul 17, 1635: Entered to Humphrey Robinson: ""a Latyn Comedy called Laborinthus""."
1015	"Mar 14, 1638: Entered to Henry Seile: ""a Latyn Comedy called Naufragiu<i>m</i> Ioculare. By Abra: Cowley."""
1016	"Mar 30, 1638: Entered to Thomas Harper and Thomas Slater: ""a Latyn Comedy called Cornelianum Dolium. By T: R:""."
1017	None
1018	None
1019	"Sep 13, 1630: Entered to Andrew Crooke (1): ""a Comody in Latine Caled Loyola by D<sup>r</sup> Hacket."""
1020	None
1021	None
1022	None
1023	"Mar 16, 1658: Entered to Gabriel Bedell and Thomas Collins (1): ""a booke called La Fida Pastora Comedia Pastoralis Autor: ff. Anglo-Britann: Or the ffaithful Shepherdesse. put into Latin by Richard ffanshaw Esq<sup>r</sup> Adduntur non nulla varij argumenti Carmina ab eodem."""
2001	None
2002	None
2003	None
2004	"Jun 29, 1624: Transferred from widow of Edward White (2) to Edward Allde: ""Robin hood and little John.""<br/>Apr 22, 1640: Transferred from Elizabeth Allde decd. to Richard Oulton: ""Robin hood & litle John."""
2005	None
2006	"Nov 6, 1598: Entered to William Wood: ""j Gascoynes woorkes w<sup>th</sup> steele glasse""."
2007	"Jun 23(?), 1591: Transferred from Thomas Marsh decd., with the consent of Edward Marshe, to Thomas Orwin: ""In folio / ... Churchyardes Chippes""."
2008	"Jul 31, 1578: Entered to Richard Jones: ""the famous historie of Promos and Cassandra Devided into twoe Comicall discourses Compiled by George whetstone gent<i>leman</i>""."
2009	"Jul 4-9, 1581: Entered to Thomas Marsh: ""Senecas Tragedies in english"".<br />Jun 23(?), 1591: Transferred from Thomas Marsh decd., with consent of Edward Marsh, to Thomas Orwin: ""In folio / ... Seneca his tragedies""."
2010	None
2011	"Aug 14, 1590: Entered to Richard Jones: ""The twooe com<i>m</i>icall discourses of Tomberlein the Cithian shepparde""."
2012	"Feb 9, 1591: Entered to William Ponsonby: ""A book intituled The Countesse of Pembrook<i>es</i> Ivye church, and Emanuel""."
2013	None
2014	"May 3, 1592: Entered to William Ponsonby: ""A Discours of Lyfe and Death wrytten in French by Ph. Mornay. Item. Anthonius a tragedie wrytten also in french by Rob<i>er</i>t Garnier. Both don<i>n</i>e in Englishe by the Countesse of Pembrok""."
2015	None
2016	None
2017	None
2018	"Aug 23, 1588: Entered to William Ponsonby: ""a booke of S<sup>r</sup> Ph<i>il</i>ip Sidneys makinge intitled Arcadia.""<br />Sep 3, 1604: Entered to Simon Waterson as a copy of William Ponsonby (decd.): ""The Arcadia by Sir Philip Sidney.""<br />Nov 5, 1605: Entered to Simon Waterson and Matthew Lownes: ""the booke called the Arcadia by Sir Philip Sidney.""<br />Aug 31, 1616: Entered to William Barrett: ""aditions to the Arcadia by S<sup>r</sup> Will<i>ia</i>m Alexander knight"".<br />Mar 22, 1619: Transferred from William Barrett to Matthew Lownes: ""S<sup>r</sup> w<sup>m</sup> Alexanders addico<i>in</i>s to the Arcadia. being fiue shett<i>es</i>.""<br />Dec 20, 1619: ""It is agreed vpon that the Booke called the Arcadia that is begun to be ymprinted in Ireland shalbe forthw<sup>t</sup>finished and that so many shalbe kept there as shalbe thought fit to serue that kingdom & the Residue brought ou<i>er</i>, & mr waterson and mr math Lownd<i>es</i> to haue them at the Rate that they paid for those they last printed herein England."" (Court Book C, fol. 58<sup>b</sup>)<br />Apr 10, 1627: Transferred from Matthew Lownes decd. to Thomas Lownes (4): ""Alexanders addico<i>i</i>n to the Arcadia ... His p<i>ar</i>te of the Arcadia of S<sup>r</sup> phi: Sidney.""<br />May 30, 1627: Transferred from Thomas Lownes (4) to Humphrey Lownes (1) and Robert Young: ""Alexanders addico<i>i</i>n to the Arcadia. ... his parte of the Arcadia by S<sup>r</sup> P<sup>h</sup>. Sidney.""<br />Mar 18, 1628: Entered to Thomas Downes and Robert Young: ""the sixt booke to the Countesse of Pembrokes Arcadia by R. B."" (entry cancelled.)<br />Nov 6, 1628: Transferred from Humphrey Lownes (1) to George Cole and George Latham (in full court of 28 June): ""Alexanders addicions to the Arcadia, and his parte of the Arcadia by Sir Philip Sydney.""<br />Dec 20, 1629: Entered to the partners in the Irish Stock (by order of a court of the Irish partners): ""the sixt booke of the Countesse of Pembrokes Arcadia, by R. B.""<br />Dec 6, 1630: Transferred from George Cole and George Latham to Robert Young (by order of court of 4 Oct.): ""Alexanders addicions to the Arcadia, and his part of the Arcadia.""<br />Aug 19, 1635: Transferred from Simon Waterson to John Waterson: ""his part in Sir Philip Sidneys Arcadia."""
2019	None
2020	"Aug 28, 1599: Entered to John Oxonbridge and John Busby (1): ""Twoo playes beinge the ffirst & Second part<i>es</i> of Edw: the iiij<sup>th</sup>. & the Tann<i>er</i> of Tamworth. With the history of the life & deathe of m<sup>r</sup> Shore & Iane Shore his Wyfe as yt was lately acted by the Right honorable the Erle of Derbye his serv<sup>t<i>es</i></sup>"".<br />Feb 23, 1600: Transferred from John Busby (1) to Humphrey Lownes (1): ""the first & second p<i>ar</i>t<i>es</i> of Edw the iiij<sup>th</sup> & the tanner of Tamworthe With the history of the lyfe and death of m<sup>r</sup> Shore and his wyfe &c"" [""Entred by direction of m<sup>r</sup> man. and Iohn Busby being p<i>rese</i>nt"".]<br />May 30, 1627: Transferred from Humphrey Lownes (1) to Humphrey Lownes (1) and Robert Young: ""Iane Shore 2. part<i>es</i>.""<br />Nov 6, 1628: Transferred from Humphrey Lownes (2) to George Cole and George Latham: ""Iane Shore 2 p<i>ar</i>t<i>es</i>.""<br />Dec 6, 1630: Transferred from George Cole and George Latham to Robert Young: ""Iane Shore 2 p<i>ar</i>t"".<br />Jul 22, 1644: Transferred from Robert Young decd. to James Young: ""(Salvo iure cuiuscunq<i>ue</i>) ... Iane Shore 2. parts."""
2021	None
2022	None
2023	"Mar 19, 1604: Entered to Edward Blount: ""A part of the kinges Maiesties right royall and magnificent Entertainm<sup>t</sup> through his hon<i>our</i>able  city of London the 15 of m<i>ar</i>che 1603 So muche as was presented in the first and Last of their Triu<i>m</i>phal Arches / With a speach made for the p<i>re</i>sentac<i>i</i>on in the strong erected at the charg<i>es</i> of the lord<i>es</i> knight</i>es</i> gentlemen & other thinhabitant<i>es</i> of the City of Westm<i>inster</i> w<sup>th</sup> the lib<i>er</i>ties of the Duchie of Lancaster both done by Beniamin Iohnson"".<br />May 14, 1604: Ordered in the dispute between Edward Blount and Thomas Man (2) about the book of the pageants, that Blount shall deliver his remaining stock of four hundred copies to Man at the rate of 6s. a ream: ""ffor thendinge of the controu<i>er</i>sie betwene them about the booke of the pageant<i>es</i> yt is ordered that Edw Blunt shall delyu<i>er</i> all his Remayno<sup>r</sup> thereof, (w<sup>ch</sup> he saieth are 400) to Tho man. Receavinge of hym vj<sup>s</sup> for euery Reame thereof. W<sup>ch</sup> yt is ordered that the said Tho Man shall pay vnto him"" (Court Book C, fol. 3<sup>b</sup>)."
2024	"Apr 30, 1604: Entered to Edward Blount (by order of court): ""A booke Called the Woork<i>es</i> of Wylliam Alexander of Menstrie Conteyning the Monarchicke Tragedies Paranethis [<i>sic</i>] to the Prince. and Aurora""."
2025	"Aug 19, 1635: Transferred from Simon Waterson to John Waterson: ""Master Sam: Daniells small Poems."""
2026	None
2027	"Apr 21, 1608: Entered to Thomas Thorpe: ""The. Characters of Twoo Royall Maskes Invented by Ben. Iohnson""."
2028	"Jun 5, 1608: Entered to Thomas Thorpe: ""A booke called / The Conspiracy and Tragedie of Charles Duke of Byronn written by Georg Chapman"".<br />Jul 9, 1653: Transferred from Margaret Faulkner, the widow of Francis Faulkner, to Humphrey Moseley: ""a booke called Byrons Conspiracy & Tragedie, by Geo: Chapman."""
2029	None
2030	None
2031	None
2032	"Jan 20, 1615: Entered to William Stansby: ""Certayne Masques at the Court never yet printed written by Ben Iohnson.""<br />Mar 4, 1639: Transferred by deed of sale of William Stansby decd. and consent of his widow to Richard Bishop: ""saluo Iure cuiuscunq<i>ue</i> ... M<sup>r</sup> Ben: Iohnsons workes. his part."""
2033	None
2034	None
2035	"Aug 19, 1635: Transferred from Simon Waterson to John Waterson: ""Master Sam. Daniells small Poems, vizt. Delia, the tragedy of Cleopatra, The Disention betweene the Houses of Yorke and Lancaster, A Letter sent from Octavia to her husband Marcus Antonius into Egipt, and the tragedy of Philotus, and The Queenes Arcadia.""."""
2036	"Nov 8, 1623: Entered to Edward Blount and Isaac Jaggard: ""M<sup>r</sup>. William Shakspeers Comedyes Histories, & Tragedyes soe manie of the said Copies as are not formerly entred to other men.""<br />Aug 4, 1626: Transferred from the widow of Thomas Pavier to Edward Brewster and Richard Bird: ""M<sup>r</sup>. Paviers right in Shakesperes plaies or any of them"".<br />Jun 19(?), 1627: Transferred from the widow of Isaac Jaggard to Thomas Cotes and Richard Cotes: ""her p<i>ar</i>te in Shackspheere playes.""<br />Nov 16, 1630: Transferred from Edward Blount to Robert Allott, by a note of 26 June: “all his estate and right in the Copies hereafter mencioned” to sixteen Shakespeare plays.<br />Jul 1, 1637: Transferred from the widow of Robert Allott to John Legat (2) and Andrew Crooke (1) (by order of a court): ""saluo Iure cuiuscunq<i>ue</i> ... Shakespeares workes their Part."""
2037	"Apr 26, 1627: Entered to George Miller: ""A booke called Two first Comedies of Terence in English by Tho: Newman gent<i>leman</i>."""
2038	"Mar 26, 1630: Entered to John Marriot: ""Arristippus and The Pedler""."
2039	None
2040	"Jan 9, 1628: Entered to Edward Blount (by order of a full court): ""Sixe playes of Peter [<i>sic</i>] Lillyes to be printed in one volume vizt: Campaste, Sapho, and Phao. Galathra: Endimion Midas and Mother Bomby."""
2041	"Jun 11, 1659: Transferred from Richard Marriot to Humphrey Moseley: ""The Tragedy of Lodowick Sforza Duke of Millaine w<sup>th</sup> other poems. by Robert Gomersall."""
2042	"Nov 10, 1632: Entered to Henry Seile: ""a booke called Certaine learned & elegant Works of ffulke Lord Brooke the perticular names are as followeth (viz<sup>t</sup>) A Treaty of humane Learning. An inquisic<i>on vpon fame & honor. A Treaty of Warrs. The Tragedy of Alaham. The Tragedy of Mustapha, (by Assignment from m<sup>r</sup> Butter). C&aelig;lica contayning 109 Sonnetts. a Letter to an hon<sup>ble</sup>: Lady &c & a letter of Travell."""
2043	None
2044	"Feb 28, 1621: Entered to Edward Blount: ""A booke called The first part of the life of Gusman of Alfarach, written by Mathew Aleman and translated into English by J M. prouided that it is not to be printed, vnlesse the translacon be allowed"".<br />Aug 21, 1622: Entered to Edward Blount: ""A Booke Called, The second parte of the life of Gusman de Alfarach. by Mathew Aleman"".<br />Dec 1, 1628: Transferred from Edward Blount to Robert Allott: ""Grismond or the Rogue.""<br />Jul 1, 1637: Transferred from the widow of Robert Allott to John Legat (2) and Andrew Crooke (1): ""saluo Iure cuiuscunq<i>ue</i> ... Gu[i]smands Life the Rogue""."
2045	"Aug 29, 1635: Entered to Richard Hearne: ""A booke called Pleasant Dialogues and Dramma's selected out of Lucian Erasmus Textor Ovid. &c by Tho: Heywood."""
2046	"Jan 30, 1637: Entered to Thomas Harper: ""a booke called Recreations with y<sup>e</sup> Muses. being the whole workes of William Earle of Sterline""."
2047	None
2048	"Apr 5, 1642: Entered to Francis Bowman: ""a booke called Poems w<sup>th</sup> the Muses Looking glasse & Amyntas. by Thomas Randolph. w<sup>ch</sup>. said booke belongeth to the said ffrancis Bowman as being purchased by him at Oxford""."
2049	None
2050	"Oct 26, 1638: Entered to John Crooke (1) and Richard Sergier (2): ""A Play called Arviragus & Philicia. first & Second p<i>ar</i>ts""."
2051	"Feb 8, 1640: Entered to John Benson: ""a booke called Quintus Horatius-fflaccus his booke of the Art of Poetry to the Piso's. translated into English by Ben: Iohnson"".<br />Sep 17, 1658: Entered to Thomas Walkley: ""Horace his Art of Poetry Englished. ...salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""Horace his Art of Poetry englished."""
2052	"Sep 17, 1658: Entered to Thomas Walkley: ""a booke called Ben Iohnsons workes y<sup>e</sup> 3<sup>d</sup> volume containing these peeces ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""Ben: Ionsons workes y<sup>e</sup> 3<sup>d</sup>. vol<i>ume</i> cont<i>aining</i> these peeces following ...""."
2053	"Mar 23, 1640: Entered to Thomas Walkley: ""a booke called The workes of Thomas Carew Esq<sup>r</sup>. late Sewer to his Ma<sup>ty</sup>. being Poems & Masques"".<br />Jun 8, 1650: Transferred from Thomas Walkley to Humphrey Moseley: ""Poems by Thomas Carew Esq<sup>r</sup>""."
2054	"Oct 15, 1640: Entered to Richard Best: ""a booke called The ffancies Theater, by Iohn Tatham""."
2055	None
2056	"Oct 6, 1645: Entered to Humphrey Moseley: ""a booke called Poems in English & Latyn. by M<sup>r</sup> Iohn Milton""."
2057	"Oct 31, 1646: Transferred from Francis Constable to Humphrey Moseley: ""this booke or Copie called Poems or the Eccoe &c by Iames Shirley""."
2058	"July 24, 1646: Entered to Humphrey Moseley: ""a booke called Poems & letters &c, by S<sup>r</sup>. Iohn Sucklyn""."
2059	None
2060	None
2061	None
2062	None
2063	"May 4, 1648: Entered to Humphrey Moseley: ""a booke called Poems & Playes (viz<sup>t</sup>.) The Seige or Loues Convert, The Lady Errant, The Citty Cozener or the Ordinary. being TrageComedies by M<sup>r</sup>. W<sup>m</sup>: Cartwright""."
2064	None
2065	None
2066	None
2067	"Oct 7, 1639: Entered to William Wethered: ""Poems by ffrancis Beomont. gent<i>leman</i> viz<sup>t</sup>. Remedium Amoris. The Passion of Christ. w<sup>th</sup>. diuers Elegies. Also a Poem against Stargaizers &c. by M<sup>r</sup> Iohn ffletcher"".<br />Nov 1, 1654: Transferred from Lawrence Blaiklock to Richard Best: ""Poems written by Fra: Beaumont."""
2068	"Jun 11, 1659: Transferred from Richard Marriot to Humphrey Moseley: ""Five new Playes. ... by Rich: Broome. One 3<sup>d</sup> parte."""
2069	None
2070	"Apr 28, 1654: Entered to Henry Herringman: ""A Maske & Comedie called The Nuptialls of Peleus & Thetis Or the great Royall Ball Acted lately at Paris translated into English by Iames Howell Esq<sup>r</sup>""."
2071	"Oct 26, 1638: Entered to Thomas Walkley: ""Two Playes called The tragedy of Cleopatra. & Iulia Agripina empresse of Rome.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""The Tragedy of Cleopatra Queen of &AElig;gipt & Iulia Agripina Empresse of Rome. by Tho: May Esq<sup>r</sup>."""
2072	"Aug 16, 1655: Entered to Humphrey Moseley and Thomas Dring (1): ""The history of Philosophy & the Philosophers by Thomas Stanley Esq<sup>r</sup>."""
2073	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... The passionate Louer ... [1<sup>st</sup>. & 2<sup>d</sup>. parts. <i>added</i>] by M<sup>r</sup> Carlile""."
2074	None
2075	None
2076	None
2077	None
2078	None
2079	None
2080	None
2081	"May 4, 1657: Entered to William Godbid: ""a booke called Poems of divers sorts together with a famous Italian Play entituled Trappolin by S<sup>r</sup> Aston Cockaine."""
2082	None
2083	None
2084	None
2085	"Jun 29, 1660: Entered to Humphrey Moseley: ""a booke called The last Remaines of S<sup>r</sup> Iohn Suckling Kn<sup>t</sup>. being a full Collection of all his Poems and Letters so long expected and never till now published, with the License & Approbation of his dearest ffriend."""
120.5	"May 2, 1594: Entered to Peter Short: ""a booke intituled A plesant Conceyted historie called the Tayminge of a Shrowe"".<br />Jan 22, 1607: Transferred from Cuthbert Burby to Nicholas Ling: ""The taminge of A Shrewe"".<br />Nov 19, 1607: Transferred from Nicholas Ling to John Smethwick: ""The taminge of A Shrewe"".<br />Aug 24, 1642: Transferred from John Smethwick decd. to Francis Smethwick: ""salvo iure cuiuscunq<i>ue</i> ... The tameing of a shrew.""<br />Sep 14, 1642: Transferred from Francis Smethwick to Miles Flesher: ""The tameing of a shrew."""
2025.5	None
